1 15 15  597386942813 252917418
54140 46 63  361804325806 631980534
54141 62 7  592724465781 104421748
54142 22 9  418374556130 95035257
54143 62 63  127419944466 2568711926
54144 12 15  138015226567 82392419
54145 6 2  224076271091 326614734
54146 12 3  581114939208 42305158
54147 9 12  307862101511 124389939
54148 62 15  8509330779 79373859
54149 62 4  195383999012 1597509001
54150 12 1  512759251288 167728848
54151 62 11  390407657603 321257552
54152 62 31  392105327919 235827632
54153 62 31  148886528241 605887576
54154 24 33  345410386715 1101723511
54155 62 15  187950332986 77047826
54156 12 9  588138605701 294447060
54157 43 7  20720862302 525793741
54158 6 3  60031595101 40451464
54159 6 2  387174404677 143680801
54160 31 4  233721075444 60613061
54161 9 12  54611583966 269217828
54162 9 15  430928005238 1029654143
54163 0 4  367702963165 9213548730
54164 31 3  293944892365 25047691
54165 18 7  465886346472 380201746
54166 68 47  406564705757 309422207
54167 31 11  467721584690 33637143
54168 6 2  370789373473 264406602
54169 8 4  172743174945 16655771546
54170 12 4  189008600521 199688666
54171 62 63  509284062151 3673100593
54172 9 15  5598880285 84192378
54173 12 15  529194438453 83553872
54174 9 12  1133450300 250483377
54175 31 15  57976524007 33378599
54176 9 15  538410840568 83007113
54177 12 0  354901593846 26893178
54178 9 15  322878781135 81081908
54179 62 6  195799416225 128594848
54180 9 12  150436027853 254864329
54181 12 3  291000246722 153183263
54182 31 3  77662682954 359344444
54183 9 6  521470648723 73544259
54184 12 4  154576778428 664881097
54185 12 3  417673032651 57402912
54186 12 4  210070549065 261794200
54187 68 47  340309760242 390189725
54188 18 1  227457498505 122414999
54189 12 11  394436122401 160472876
54190 6 3  565814775304 28299470
54191 0 3  428909952906 44159589
54192 12 3  183856675389 280751837
54193 31 11  302296067106 43799217
54194 62 31  148773663695 3405389291
54195 6 63  448946691316 589274597
54196 9 12  86325794501 106898934
54197 6 1  127834766680 49674954
54198 6 1  439129515698 102756207
54199 31 15  160202950041 27576455
54200 31 11  207628237847 22723619
54201 12 3  526223541857 28021356
54202 43 7  113179525141 402744187
54203 12 4  508885018981 211915801
54204 6 1  429636501044 170445678
54205 31 7  219727428727 65795106
54206 13 15  63832009682 582512381
54207 0 3  3031673275 86517301
54208 62 31  183002050684 274411518
54209 12 15  73797590209 72891180
54210 31 7  168601689587 44956795
54211 9 12  302149387153 206850739
54212 62 4  524403793301 50961141
54213 31 15  149105253582 33357087
54214 9 12  456866560978 80572937
54215 62 6  381943088564 133807612
54216 13 4  397876940135 70598443
54217 62 98  322805521435 683712819
54218 12 1  8961814259 115221404
54219 12 3  296846701218 289520772
54220 62 12  418264755477 195664076
54221 18 7  482206465744 197980244
54222 6 1  561172613614 16758319
54223 31 11  239072013508 88201221
54224 68 95  44424966455 240825298
54225 31 23  330925020047 364317434
54226 9 12  90543435174 130807459
54227 62 12  277322908834 97918848
54228 68 47  452679704287 78827615
54229 68 47  414165700358 447343834
54230 9 5  373164978558 1770235292
54231 62 2  49119973503 150795448
54232 18 7  136982614576 263919323
54233 62 63  258085027597 3160956715
54234 12 1  43997818772 44779473
54235 12 3  446136068432 22871390
54236 31 7  132705625212 81816653
54237 0 4  272377467358 10617365355
54238 31 15  242648509171 254660625
54239 9 10  309440737732 100025362
54240 12 15  61803489688 369654643
54241 6 1  469469752435 73239628
54242 31 3  320641961624 342300409
54243 62 12  87253155403 148170044
54244 49 15  322126406835 240635135
54245 31 23  245416742514 271628931
54246 31 11  365900153683 246327643
54247 62 15  85183603515 246270965
54248 31 11  590298687769 57609113
54249 43 7  24178282676 140164859
54250 12 15  150608395431 431300207
54251 62 31  86360180487 10622772082
54252 62 12  311882795090 159706875
54253 62 31  481290996123 1004121349
54254 68 47  445369970505 61928192
54255 12 15  426827202735 353765220
54256 6 3  589215059249 25064298
54257 6 1  502363699965 19634256
54258 12 4  352966356209 321424513
54259 68 47  108792798221 166564551
54260 0 3  319460978548 26872403
54261 62 63  595385006113 825286749
54262 9 9  530638692041 59670799
54263 62 12  79325236529 89012510
54264 12 3  564926291730 22879642
54265 62 98  395703822855 606130658
54266 12 15  52071582613 62738698
54267 62 12  592203753017 238764305
54268 15 15  401095150292 292814619
54269 62 2  197509813232 174224281
54270 31 15  125702830578 29698457
54271 9 7  302505159894 77972571
54272 9 4  283725147343 68879824
54273 62 31  138885742767 168168132
54274 6 63  538888213627 113375487
54275 9 12  223543639460 307306901
54276 62 12  71182657726 122621926
54277 6 1  497654764297 25908412
54278 62 47  119729158983 5717585338
54279 12 2  427319291544 103446156
54280 15 15  395297739194 518059381
54281 12 4  552774465845 66180949
54282 13 3  2112582275 96788801
54283 6 1  270020998121 33447175
54284 62 12  94264337495 462051098
54285 31 3  148751314220 436502469
54286 31 15  18370505401 25596983
54287 62 47  530354260957 3988533651
54288 31 11  174930412951 44843356
54289 7 4  77268352327 502389714
54290 31 4  435740051318 44690553
54291 31 31  178256797762 392150570
54292 68 47  194198923775 160701839
54293 15 15  151047671725 945656192
54294 12 1  597963027653 47988407
54295 31 11  152739802875 43977139
54296 31 4  371607874842 418001263
54297 31 15  7505696140 23287815
54298 62 12  588603600126 178611328
54299 68 47  181234127343 413383590
54300 31 4  98761893170 91198050
54301 31 7  98814623794 158824954
54302 31 7  245933226091 5655114653
54303 9 15  135607923084 83852022
54304 62 7  23151607194 340333918
54305 81 17  17644612066 73025007
54306 68 47  321409004700 244336475
54307 43 7  21268096853 167341133
54308 12 4  423855438607 184003773
54309 6 3  9988914773 258062054
54310 9 7  413319045231 332808477
54311 12 4  306676385315 365039095
54312 62 6  438629774732 135826889
54313 6 3  487280567019 32088155
54314 15 15  336006414095 128634472
54315 6 2  80515658079 78469388
54316 6 2  27943996363 185149098
54317 62 12  548522060793 113122510
54318 62 6  396140727123 174959686
54319 31 15  87636218614 27593474
54320 12 4  314296110861 176227709
54321 6 2  191239765128 50278152
54322 62 7  350057853796 258713942
54323 6 1  135930289758 43684683
54324 9 12  392588979019 131645253
54325 31 4  388930404274 31686319
54326 18 7  250845032200 351404511
54327 31 4  246317009543 53525039
54328 3 0  73376049735 111269158
54329 9 12  27378987312 89828741
54330 62 15  493831111794 562585611
54331 62 12  410042286941 172357027
54332 9 12  43509560308 96630051
54333 6 1  585230038986 64505131
54334 31 11  566600583866 79503409
54335 12 1  340216499302 68654621
54336 6 2  438364810733 296512118
54337 0 31  374950751984 320765161
54338 7 4  264565789868 375963776
54339 62 31  111272514217 952259304
54340 68 47  414424360899 374192908
54341 0 39  283208997875 507784270
54342 62 6  233514082515 208148970
54343 56 47  338258622863 162251120
54344 31 7  313990528966 316991492
54345 31 15  50750752117 96283608
54346 62 98  341707736110 690011501
54347 6 1  402682477479 23746528
54348 9 15  286944017286 1241381067
54349 68 47  455597862032 76886455
54350 31 4  375130419806 26755948
54351 12 7  162784871050 179588573
54352 31 7  442309248853 291238213
54353 12 3  191551142580 39172842
54354 31 11  26656297116 217509168
54355 31 11  159023852124 36655253
54356 12 3  439829897949 24576555
54357 12 3  530584937021 57035428
54358 6 1  68958929526 130677105
54359 68 47  526188269968 437600563
54360 6 7  425371444566 178765651
54361 31 7  272760707499 383048110
54362 12 1  336042136121 49834989
54363 15 15  426616572788 100084215
54364 6 7  202523564388 2717327891
54365 6 2  308792503393 327666857
54366 62 31  345306149082 260458891
54367 12 11  306181002720 191322343
54368 62 15  541386331610 269087556
54369 33 15  363667260469 2389061457
54370 9 12  59947376739 89247719
54371 31 15  163190766854 530779197
54372 31 11  587899411019 42975268
54373 12 15  253819991822 107415403
54374 12 4  415698540185 369025046
54375 62 15  106279298131 119458190
54376 6 2  523598661447 197435953
54377 62 31  99693323709 902867516
54378 62 12  202264569573 79861465
54379 6 2  296905022878 36137662
54380 62 12  154925930593 66066507
54381 9 4  506556288577 259147576
54382 13 4  408943679508 84857227
54383 62 31  210689122700 1369695989
54384 46 63  100333791463 569180264
54385 62 31  130432077687 183609154
54386 6 31  48055766918 41250953
54387 62 12  19332246145 147882761
54388 62 12  197162732208 57093165
54389 68 47  366757649609 459239843
54390 62 15  466348605996 60912841
54391 12 4  276120748638 249539166
54392 3 0  199367820508 34221415
54393 12 2  300242229889 168739840
54394 31 7  478895733732 58953758
54395 31 7  38691183764 283690191
54396 6 2  54387418218 138584723
54397 56 15  470254994162 964434406
54398 13 15  207934995623 204225956
54399 12 4  185282098849 254312178
54400 12 3  292214205358 23579061
54401 62 4  428612636705 259543499
54402 62 12  310265463036 104713479
54403 31 12  243438836138 58060427
54404 12 3  541837813721 76658814
54405 31 11  581056627403 46612942
54406 62 62  431486051774 392257551
54407 31 23  596435998065 1911408795
54408 15 15  511703744620 128418266
54409 6 2  350426523592 464442824
54410 62 12  491405084746 150848765
54411 62 31  442804608358 224121404
54412 12 11  236052336571 581609827
54413 6 3  288624956737 40194643
54414 62 15  198181640287 5163559882
54415 62 7  175037238228 206830591
54416 31 3  417842113242 308819511
54417 62 79  165033422140 235487291
54418 31 4  364725170952 593135324
54419 13 15  200765618431 326074898
54420 6 2  502022636040 360778522
54421 46 63  439205740552 530846982
54422 9 15  566049779416 208815461
54423 49 4  150344553878 150059270
54424 6 2  128857857612 176126692
54425 31 4  528933075813 1154388068
54426 62 63  76985785806 781016900
54427 6 1  566349556115 818333727
54428 62 12  64448722447 174903530
54429 68 95  537115172256 335234116
54430 15 15  501655393157 856538025
54431 9 12  111402402967 241617258
54432 31 15  151263911517 34412467
54433 62 79  44451025004 2617901572
54434 68 47  467537239037 121905385
54435 12 28  111402438338 1751684669
54436 9 7  569878088882 432277819
54437 62 2  147237269980 180384871
54438 24 33  519174479071 758059872
54439 31 4  549298876311 5116382027
54440 9 12  311805244076 229096128
54441 12 4  307037285657 284926009
54442 68 47  255828998825 213823697
54443 68 47  106636253233 548399506
54444 6 4  419954744336 84694025
54445 18 1  33060329603 136948449
54446 6 2  117992974574 297384901
54447 68 47  537328408571 295946837
54448 62 12  306842301004 189097148
54449 12 15  506139984802 55981573
54450 6 15  43809004999 140707845
54451 56 11  181825020671 320252094
54452 62 15  357560772855 65441271
54453 62 47  399035730232 615195149
54454 68 47  328858121900 274254047
54455 62 7  601201241255 65211631
54456 62 31  140325034696 300702250
54457 62 4  565201509042 47217137
54458 6 2  505621217603 380057091
54459 68 47  413656641662 168947797
54460 68 47  419036213418 492023674
54461 62 2  35343719719 26325787
54462 6 2  571901949451 40507831
54463 31 11  75368432746 67220037
54464 6 1  153664300809 45076588
54465 9 15  340930146851 257141552
54466 62 2  244268095307 110510822
54467 68 47  456293017379 210899217
54468 24 25  177167413108 657584998
54469 6 1  132047507514 41269566
54470 9 15  179053675647 88192859
54471 6 2  466549138553 155452530
54472 62 6  85273633171 202598927
54473 62 7  426225452463 369022685
54474 31 15  359281364057 185500028
54475 31 11  411502898618 50503551
54476 62 12  64926660826 59901705
54477 46 63  295204168874 539447383
54478 31 23  2625745658 312578178
54479 62 10  68151538880 280240051
54480 0 3  485412962167 18633499
54481 12 1  156090163079 874084495
54482 31 4  121346878583 35960038
54483 62 31  346989546763 727804941
54484 6 1  143527676817 25373263
54485 62 6  365377927251 133151297
54486 31 11  312032924642 42515186
54487 12 3  115275866771 67267816
54488 62 4  547802079623 50667575
54489 31 12  486433992588 43933171
54490 12 1  599941222624 46751079
54491 6 1  452417958724 31655880
54492 31 15  602361721939 261894165
54493 6 1  458123951939 31296329
54494 68 47  255413357513 341105809
54495 6 1  12507871253 208001744
54496 62 7  578533491647 100147411
54497 62 7  495999516521 13278197440
54498 62 6  202960715396 152395398
54499 31 23  338454381847 358654482
54500 31 11  155462728801 45573971
54501 68 47  324874953133 287261105
54502 62 7  441851451402 176987048
54503 12 15  76940375076 61224702
54504 6 2  291659810121 58693922
54505 62 7  541402754351 285021065
54506 9 15  322981408317 1522857460
54507 31 7  540248415825 980931220
54508 6 3  497429927406 26251475
54509 62 6  501080356442 110270880
54510 56 47  273776545724 273658393
54511 62 12  473401807753 94141620
54512 9 7  41700163001 1186724024
54513 31 3  557473106871 25908695
54514 6 31  292769921174 26435007
54515 62 12  419882656520 458069783
54516 9 12  302414402712 187874231
54517 31 12  540438168750 43014749
54518 6 2  167222611525 357116745
54519 12 15  563420610196 43703479
54520 62 63  298934300611 2311770221
54521 31 15  125402949855 38561937
54522 0 4  531449300021 3546972606
54523 31 4  70347330611 36783784
54524 9 15  210873680253 150287332
54525 62 63  279345714919 2599203754
54526 12 4  168655593073 264827359
54527 12 15  137480629501 486437403
54528 62 31  341401192491 269088674
54529 62 31  512704749508 277464513
54530 62 15  541509315755 306594851
54531 31 4  282149027343 31747952
54532 6 1  298160197775 27423112
54533 68 47  538174384138 321006151
54534 12 28  455121230653 2049595574
54535 31 15  267803704773 283263581
54536 0 3  337823526568 86197182
54537 12 0  503702615264 25168221
54538 12 1  77017643997 69858636
54539 31 11  257901257529 54738075
54540 45 38  165455133648 260565691
54541 12 4  324711852551 302181463
54542 12 7  403454019878 63515940
54543 6 2  266355050159 185952506
54544 31 11  113015419608 154567033
54545 68 47  248638650142 382505280
54546 9 12  118763454069 120191639
54547 22 9  430964946805 1323647085
54548 6 2  1408595414 138668764
54549 62 31  71525944403 228780652
54550 62 63  408484876633 4061239830
54551 12 1  600459096345 53572143
54552 62 12  211564109189 207699929
54553 46 63  432607145792 579105643
54554 68 47  265278070845 152216362
54555 12 4  325627673210 300803217
54556 6 2  465647165621 414385230
54557 12 15  322206470501 379651534
54558 62 31  113867184809 26576459711
54559 31 15  162339757199 35176801
54560 6 1  255629274756 38581260
54561 62 15  469376194630 79524813
54562 31 11  181463784521 233773657
54563 6 4  404246746441 488999932
54564 31 2  112733010626 101309009
