1 15 15  597386942813 252917418
61919 12 28  554258807148 1743222417
61920 12 4  46183165763 290121192
61921 31 11  567629943759 31233849
61922 12 0  596101521743 24116821
61923 6 2  58389496319 45596059
61924 50 41  307911555278 165317762
61925 31 31  273874960356 184833034
61926 62 6  58627485298 178602379
61927 9 10  311319634337 86777816
61928 9 15  22417027665 101722199
61929 62 12  238264214094 69170024
61930 46 63  474245461995 569660311
61931 62 38  375668275954 21498229507
61932 62 12  116064975692 102986701
61933 19 15  21962917035 75568988
61934 12 4  339602739347 3253760745
61935 9 4  218217943402 70725269
61936 68 47  467844879653 79618120
61937 68 95  236566596256 178490204
61938 68 47  444851247230 141762034
61939 0 3  252495006047 49379465
61940 6 2  55621753417 359273947
61941 49 6  598458628117 188519437
61942 12 2  338828085847 166794079
61943 12 15  224863125438 49950716
61944 62 31  131166256089 611836122
61945 6 2  307952661550 321589140
61946 31 23  344424993023 3278701070
61947 12 9  598693498173 388595364
61948 31 1  406513029960 8683839181
61949 31 3  561129691366 33404866
61950 62 12  368523290260 153455033
61951 68 47  402285409841 410331838
61952 9 12  276231793548 211353594
61953 6 1  340337307358 108091388
61954 6 2  30835861301 2084406300
61955 62 47  436024518740 1022956281
61956 62 7  581220674337 1231269116
61957 31 15  112812805675 48493121
61958 0 3  326649458589 281371238
61959 18 7  78229591088 760344128
61960 6 3  290023666156 7832671661
61961 31 31  295052156482 154563433
61962 68 47  341319300779 150848151
61963 9 12  586110004360 94093480
61964 62 12  317464550731 64401443
61965 62 15  406990434504 77861988
61966 6 2  588422070308 342791366
61967 0 3  190796257527 607007364
61968 62 9  67780834408 1434339300
61969 68 95  351243554867 119202752
61970 19 15  72943754799 679397496
61971 31 11  294915593003 39539139
61972 62 6  444870720973 117229279
61973 31 11  437418278776 41128462
61974 6 1  317699370458 34463353
61975 12 0  306901679664 19952269
61976 9 4  122212728948 136101129
61977 6 2  234461045291 44557063
61978 31 7  362378720891 79063125
61979 12 1  162234003141 41746492
61980 31 24  373932076898 45647825656
61981 62 12  230043123493 61603559
61982 62 15  270635208322 133744721
61983 62 4  163818772883 53277588
61984 31 23  155710977065 315933241
61985 68 47  525923114334 481615021
61986 31 15  117022845016 29560204
61987 15 15  162585646001 148012532
61988 31 15  515986749032 253428203
61989 62 47  442651299583 6081349579
61990 68 47  537841683908 99021819
61991 62 6  148941638148 162252299
61992 6 1  19158491319 772731831
61993 31 4  288795122956 121401795
61994 62 4  25490925531 604095402
61995 17 4  376472640949 2259118081
61996 68 47  457190458607 228063224
61997 62 21  528436036206 105095264
61998 46 63  526444738153 570510710
61999 62 15  591166213231 70563018
62000 31 11  181401235759 139741264
62001 62 4  586203515544 36885269
62002 62 7  543618206191 75605232
62003 12 15  303542955504 565427313
62004 62 15  434676225116 134010586
62005 62 63  262122842693 1481934925
62006 62 103  563105197118 624323059
62007 12 15  162613979113 398497786
62008 31 15  309091439069 350039583
62009 12 0  71701484263 34969069
62010 62 31  484804035001 573956667
62011 68 47  409516646136 87750927
62012 31 11  529098677836 50604767
62013 62 15  121715478473 68960906
62014 12 4  407462908453 178985068
62015 12 4  166552687534 403082405
62016 31 23  265278045449 1990518370
62017 31 11  281483710389 78564303
62018 62 63  436984953823 1046407160
62019 12 3  215718458858 30199006
62020 131 37  159775912563 296297516
62021 15 15  50769105745 494346284
62022 62 7  47020824082 164156623
62023 31 15  138982426031 38801122
62024 31 23  330031433269 2086829066
62025 31 3  497941284844 327191610
62026 7 4  386853234942 312765049
62027 0 31  590883371525 237152953
62028 62 93  286344022865 460185690
62029 31 23  286855819456 2354972109
62030 31 31  135630009801 14233661113
62031 68 47  159943671024 154954926
62032 125 31  349662110363 904097976
62033 12 5  482981497690 942930837
62034 68 47  452769370683 326543894
62035 62 31  122703310327 234674051
62036 18 7  449275580046 276177011
62037 12 4  359366446534 365315866
62038 68 47  413212898630 114359170
62039 62 4  119729317858 992962262
62040 43 7  538917534485 361800014
62041 68 47  456977357622 55105538
62042 9 12  322896815302 117955863
62043 131 37  465814513354 235261926
62044 6 3  363022120115 29219168
62045 62 7  61912495556 92653720
62046 62 7  442406971050 102496591
62047 12 4  414318548872 331706250
62048 6 2  228422261462 386789774
62049 9 12  371553429093 235244545
62050 6 2  22100806109 43546104
62051 62 7  524855353450 6921667077
62052 9 12  301543750711 225684624
62053 31 4  333135161720 34803845
62054 31 11  591080260249 41879133
62055 6 31  560905045400 20555048
62056 12 11  68776479299 128321707
62057 62 47  352054144130 1256045904
62058 15 15  335373773642 555011030
62059 9 4  502447172572 555901280
62060 9 7  130029942109 77976072
62061 31 7  541670694352 258585727
62062 68 47  525777900573 396062992
62063 6 2  355344984551 134373132
62064 131 39  256036601396 270533379
62065 250 7  594167528304 11485488707
62066 93 23  363569142511 92692452
62067 12 3  171727413766 133254900
62068 6 31  551386844282 27434590
62069 12 4  208337950116 240641305
62070 6 3  480037159150 51077617
62071 62 7  392203666741 141906606
62072 31 3  257345303508 28061843
62073 6 31  267373993727 30920085
62074 6 31  302613094707 30784354
62075 49 6  72890688478 297858234
62076 25 3  43042874563 71315226
62077 62 124  501515417844 1635708189
62078 31 7  46282546673 48759036
62079 31 4  349337109243 29113294
62080 12 7  172759170378 75939258
62081 31 15  94551849903 63629444
62082 6 1  597153435147 94342537
62083 15 15  475428340771 102656337
62084 12 1  9028895134 144989412
62085 9 15  538519153320 34598238
62086 62 6  602891247460 143122866
62087 31 4  125419773717 59824885
62088 31 3  258543863207 793950565
62089 6 31  69907859787 22202237
62090 62 15  361160033211 76923874
62091 62 12  414843883524 335210498
62092 31 4  256545138184 350864933
62093 9 12  549733079551 231556637
62094 12 15  213617304727 184711434
62095 6 2  1133431313 201742686
62096 31 15  58836698863 29364157
62097 0 3  205343954434 14610580
62098 62 127  70269027227 464728718
62099 12 28  581007268573 1162963298
62100 7 4  426458583107 285365719
62101 62 12  44053304196 141932871
62102 22 11  416314947220 100752043
62103 12 11  240033611019 127621505
62104 6 1  434620476918 18439645
62105 62 7  69460451933 112907562
62106 68 47  317786517042 204238780
62107 18 7  87083337341 319264434
62108 12 15  297005445107 355906903
62109 62 31  284740100681 204137360
62110 68 47  407989233528 91722049
62111 68 47  364667878528 128592861
62112 49 6  288862527274 175028835
62113 31 31  423630343241 1473259581
62114 68 47  191821292901 110969826
62115 0 3  148143678081 89882732
62116 62 31  90494287983 3612972118
62117 15 15  599675508434 93299003
62118 31 7  361412942245 1130234239
62119 15 15  224796270806 109270789
62120 62 31  349501780927 217110290
62121 62 63  96984985342 1902904134
62122 62 12  550924352510 140856363
62123 6 2  534422269636 349225856
62124 31 31  436511489120 411426426
62125 12 15  571779890157 206028235
62126 12 7  57082725591 446840945
62127 6 5  80251838285 2772452798
62128 31 6  52667010797 393915592
62129 6 7  487146382358 3109948367
62130 11 7  249607335772 1240871703
62131 68 47  460345490465 153223208
62132 31 3  550141635018 360972081
62133 31 3  111001985752 89127326
62134 6 2  36941931828 399381881
62135 68 47  247663663339 231667877
62136 12 28  312847390016 1678991978
62137 125 31  138654272782 269685387
62138 12 15  476774583923 387310602
62139 12 15  164707338264 204998893
62140 31 23  466828148361 1982626657
62141 0 4  188423915090 2410861721
62142 0 39  284796273957 91747729
62143 62 12  80532550211 139154474
62144 31 11  388632937099 43095532
62145 31 7  503419195341 6926478890
62146 68 47  152948765352 335256644
62147 62 63  602584605983 810514464
62148 6 1  223440305788 181375850
62149 15 15  248295832857 283305196
62150 24 25  297682105918 2762022842
62151 12 3  520059685270 288436365
62152 62 12  563883009218 151327764
62153 62 31  296104960364 1346919435
62154 31 11  318334973366 35725634
62155 12 3  195182259781 102832067
62156 13 4  403241709222 74173086
62157 62 63  557582059091 174903385
62158 62 4  286678213073 840151919
62159 62 7  358507760620 75906209
62160 62 6  488096206738 129286194
62161 31 12  299238557771 44875168
62162 6 2  491758843381 41469413
62163 62 15  278673622207 116026048
62164 6 3  434413590941 22907256
62165 12 15  163439771294 46918424
62166 62 2  11995712364 107420175
62167 12 9  314295181990 465795989
62168 31 7  18818475000 111042110
62169 62 12  366843047089 94359784
62170 6 1  163887740043 173152401
62171 31 4  440324660474 2751900498
62172 68 47  241794385744 492794627
62173 57 15  116293231677 6406882771
62174 12 4  77045561930 670869432
62175 31 4  324813595039 38869461
62176 68 47  229887227725 457427701
62177 6 2  79099445842 39048174
62178 9 31  475731891284 134056619
62179 62 6  223231824531 174869866
62180 62 21  550040227872 145327885
62181 62 12  583322605472 165812031
62182 6 1  143740535003 345270045
62183 12 4  397117357438 530912389
62184 12 1  509725017518 36685480
62185 62 7  275083625474 322536432
62186 68 47  454231688622 139792331
62187 6 15  58466651171 631013610
62188 6 3  550814422909 20814110
62189 31 23  439653743244 847644274
62190 12 15  423169834833 53818134
62191 6 2  595623862456 359343229
62192 62 6  69200182296 141916251
62193 68 47  424818170101 87967915
62194 31 23  474052167112 1783832357
62195 12 3  399318121160 50262649
62196 0 3  562093037099 41667554
62197 62 12  468663868799 422753108
62198 62 12  24852347620 137160603
62199 9 12  234007851637 462285080
62200 31 11  541576093568 96769112
62201 62 7  323339036562 12231474300
62202 6 2  544945900922 306629042
62203 62 12  119644191990 68562177
62204 31 15  28510860188 38575128
62205 62 2  141641058270 213274587
62206 62 63  130089514215 1970599416
62207 12 4  599611328465 242732824
62208 6 1  2724994720 37711036
62209 0 3  324491576130 110638612
62210 68 47  334123638173 217324707
62211 6 1  43708650042 14180620
62212 31 15  138050314499 25679761
62213 9 12  407632557922 106366232
62214 31 11  96034832598 51424919
62215 62 4  10211683089 34373367
62216 6 1  560429309403 26696327
62217 62 15  19573286116 79571984
62218 31 3  596942360566 316276281
62219 24 47  402910854127 94090138
62220 62 31  278401786280 226062901
62221 6 1  122406557462 110433689
62222 7 3  508488050904 267628724
62223 62 11  548730967485 152158248
62224 9 15  337323074339 1848777235
62225 9 31  353344360627 177327867
62226 6 1  118205705294 145194447
62227 6 2  233430011801 280953182
62228 9 15  510118835491 925178309
62229 15 15  571810471204 113639654
62230 62 12  570123755739 207323099
62231 68 47  428554582441 67567635
62232 9 7  24421176728 48353890
62233 12 3  495617443409 32021985
62234 56 47  266308161005 193469879
62235 62 31  264843832207 113282689
62236 6 4  484436123519 6151082126
62237 187 15  130301716051 249022327
62238 68 47  160022943730 384623316
62239 9 15  120885120164 167717908
62240 3 0  336129169504 24533633
62241 9 12  456564958153 242777605
62242 6 1  133224962272 37123480
62243 15 15  513094929121 267590456
62244 7 4  124061275621 486335832
62245 31 1  10461456951 61445615
62246 62 31  391252758437 2911598478
62247 62 15  440671948872 85325318
62248 15 15  512578941210 463496018
62249 62 12  358681485133 121659775
62250 15 15  513425353407 103173239
62251 6 4  164742595515 7179152061
62252 62 6  465994700350 221361635
62253 6 31  16893831888 19143142
62254 12 1  303548610045 33990063
62255 12 28  353274448208 2255594307
62256 3 11  52431680100 2359048990
62257 6 1  107901627463 221426097
62258 9 12  175189001310 262813278
62259 31 4  79350675924 54183816
62260 62 12  165244549849 51771148
62261 62 31  118612624954 204538897
62262 68 47  459091295177 70681045
62263 6 1  549550468830 69492134
62264 12 3  482131370707 27391449
62265 12 15  590252569644 210181749
62266 49 4  207935030174 103030532
62267 31 31  394818679352 14604118657
62268 12 4  402860984633 105897192
62269 9 12  312465887626 215884565
62270 31 12  407234436386 40199939
62271 62 12  245469755003 425969696
62272 62 31  127854406147 274883450
62273 31 7  452897704943 261771518
62274 68 47  55638292607 216378427
62275 62 12  75733995313 250391292
62276 6 1  29234270378 128126314
62277 68 47  524699168824 123500912
62278 9 4  61489804288 80801655
62279 6 1  148272081967 37044971
62280 31 4  431419037733 27601113
62281 68 47  429426589885 899660452
62282 0 4  287064981214 5201564987
62283 62 6  339426258386 146537790
62284 62 12  275403695710 172390266
62285 12 0  604501857035 23714739
62286 0 4  282984971155 3951970577
62287 6 1  507840419390 26447485
62288 68 95  253385663519 161972348
62289 46 63  8660481386 528279363
62290 6 1  595812127278 28041454
62291 62 15  84679653477 536686900
62292 15 15  78783726335 278024829
62293 12 4  175614412234 297476954
62294 31 11  376820114513 39555820
62295 6 2  470973083859 252686397
62296 12 15  509684561237 38690607
62297 12 15  165579634477 50561410
62298 62 2  368506347473 34963907
62299 62 31  96119182029 686503250
62300 62 4  286022661905 477691914
62301 68 47  341470093225 334667961
62302 6 1  393553406471 799007670
62303 31 7  321446623825 7246223294
62304 31 3  457835377531 323541684
62305 31 11  311416254777 81541786
62306 9 15  135269963908 144029645
62307 62 12  294362906195 102780743
62308 62 6  154489645028 140981578
62309 31 11  359900020794 42586948
62310 31 15  133886773875 91953239
62311 62 6  402834447666 142947620
62312 12 4  55387936293 259262917
62313 12 3  98761903971 69872309
62314 9 9  227721142656 71830449
62315 62 7  565372616943 67519726
62316 31 7  556422355516 80752514
62317 62 47  485358668508 754176964
62318 31 15  286489108030 3661974924
62319 62 6  382223710713 425754536
62320 68 47  251112104645 187498025
62321 38 4  111758676873 3288987640
62322 62 15  270635201219 1218231284
62323 12 11  65027948981 422728932
62324 43 7  183624738245 888432597
62325 6 3  580463567444 387292905
62326 12 15  317403297999 381641857
62327 6 1  133376402527 35651873
62328 62 63  300183374439 1134938567
62329 62 12  602041564292 192704220
62330 6 1  175684850302 29481461
62331 68 47  253627049693 339404579
62332 31 4  247334222845 38883505
62333 15 15  163250749783 120372312
62334 62 12  73346773413 221495620
62335 12 4  595490100839 274924244
62336 6 0  292581745096 120864992
62337 25 11  81970221547 279216237
62338 6 3  354616561553 39957988
62339 6 2  12097780801 126319751
62340 6 31  435419484197 34570464
