1 15 15  597386942813 252917418
46399 68 47  455847270495 77141497
46400 68 47  328108054905 99602103
46401 13 15  13411222127 302540594
46402 31 23  265278012845 2923235128
46403 9 15  479803695685 372497073
46404 62 12  277323732149 121822894
46405 18 7  535957100905 273783483
46406 62 15  99658734192 189321003
46407 15 15  504830030843 129013831
46408 68 47  460674534299 88609013
46409 43 7  13200117801 168882048
46410 62 7  103471289816 225947641
46411 62 2  301799422642 119494943
46412 31 15  397758450025 5332717114
46413 68 47  195036591828 832801266
46414 6 1  534030202003 62920693
46415 31 7  583963678055 8187920050
46416 68 47  454442651201 62415668
46417 62 31  29107689390 253947470
46418 62 63  458886334185 2459219255
46419 7 4  278587014265 12984721472
46420 12 15  509873490545 403538670
46421 68 47  404234047899 112024690
46422 9 12  27980722394 123772838
46423 9 7  562689597302 487793258
46424 12 4  351545118359 684712853
46425 31 7  456976463302 569369437
46426 62 12  534121356313 123816803
46427 12 46  383087525839 5860420180
46428 6 15  512061205646 578377885
46429 62 12  377163363676 285857250
46430 68 47  278673695618 138875152
46431 31 23  186093985033 1764459248
46432 62 12  125174807099 73258852
46433 6 4  414676627596 676014089
46434 19 15  235726856950 10265012600
46435 62 7  25728132545 115218589
46436 6 3  154894974962 64140209
46437 9 12  438210120816 99305241
46438 62 15  18706580237 961676178
46439 0 3  172759165354 658547269
46440 62 12  86047253831 120636759
46441 6 2  54599009250 318328432
46442 11 15  24947118387 192219470
46443 3 11  138834376699 2299201857
46444 6 15  173694425236 2465394803
46445 12 2  509380463201 212697076
46446 62 12  255242897893 133506383
46447 62 12  65657685183 144837610
46448 24 3  241163410183 222676363
46449 0 3  436098846922 67874245
46450 62 12  355562569897 192280254
46451 62 79  416437943726 130730211
46452 62 31  107586665727 306455585
46453 62 6  480163873425 136703238
46454 62 2  587274427216 129685440
46455 62 7  370091052673 107740497
46456 62 31  119565560442 145716827
46457 31 23  287726579753 321616429
46458 9 12  508698377455 285457333
46459 62 63  91403121133 1186512340
46460 16 46  63023635945 106231958
46461 13 15  243804411520 463997978
46462 68 47  427108300686 427646702
46463 62 31  163521264143 101138241
46464 12 15  549004705519 355089536
46465 9 15  19495911126 137179418
46466 18 7  581656967810 258296679
46467 31 4  37516325179 62806656
46468 31 7  8547947501 82156083
46469 6 2  55415476565 120413636
46470 9 12  396832878416 239200272
46471 62 12  344763774528 171621102
46472 6 2  302625747952 168243343
46473 62 6  334106830126 126634018
46474 62 12  106686753216 136065355
46475 6 1  87572851788 765548652
46476 62 6  349476180707 132456943
46477 9 12  518609166211 72677314
46478 13 4  375145394982 63749843
46479 62 31  168581645590 497221866
46480 27 11  17494866598 183445544
46481 31 7  112476018035 186394383
46482 12 28  286301280366 2701193372
46483 68 47  425149162381 224657418
46484 12 15  95465286676 213848888
46485 20 3  508507403534 343195433
46486 68 47  444326214971 70668307
46487 31 7  353870868084 264363787
46488 68 47  450760258630 102383238
46489 6 0  242960845684 230536562
46490 24 25  328318061398 2409987960
46491 68 47  457766249817 96961971
46492 62 15  328772238342 514128064
46493 9 10  255609410694 393506872
46494 62 15  357219312295 312970052
46495 3 4  351999686632 1669134362
46496 15 15  252284067788 295296194
46497 6 3  57606789301 82564986
46498 62 31  159794093322 106625678
46499 6 10  376412813833 6895577956
46500 68 47  336490083966 348947400
46501 62 12  397805137514 231939830
46502 23 15  27394548963 952724997
46503 62 7  485637061601 126808876
46504 31 4  463005025513 6848383693
46505 12 3  481390848107 66365227
46506 0 3  64234292219 479268231
46507 31 11  444380073614 83910962
46508 62 12  224045179947 114935768
46509 31 23  330031427547 2317512911
46510 49 6  148458352113 209100015
46511 15 15  410484244770 113128574
46512 12 15  106208808863 389963040
46513 9 15  293915647777 226920770
46514 12 4  266918854064 222588633
46515 62 2  345030936743 123332882
46516 68 47  457447658098 80944033
46517 6 3  424066561884 668091415
46518 62 63  333760371671 999150415
46519 9 12  360512673894 237170585
46520 31 15  130543628722 125338940
46521 62 12  424442194304 339369578
46522 31 11  117623146184 122797703
46523 62 31  600081429649 135407735
46524 62 79  123954565396 1367905491
46525 31 4  541137337823 1726496970
46526 62 4  566403963023 103157690
46527 24 31  258492527788 1423096106
46528 62 12  360845597224 214104273
46529 62 9  512680812609 1071552086
46530 15 15  247826782412 99621610
46531 9 12  402801075140 250691876
46532 68 47  456846515117 427481502
46533 62 15  272619217533 3201099809
46534 9 7  209926930261 434464347
46535 31 7  544300229175 513750793
46536 31 4  242167255344 381546214
46537 6 2  287535180007 325494159
46538 68 47  525823509324 165658426
46539 62 63  256987526226 837968764
46540 13 4  156348934665 98094633
46541 31 23  546048248566 2301812715
46542 6 1  340135151932 85236093
46543 15 15  55518606100 356827811
46544 31 3  460142626236 378566809
46545 6 15  555272664237 1393735061
46546 68 47  105575334470 178215999
46547 9 12  181639760579 125908895
46548 12 4  228451738006 66915379
46549 62 4  429038502354 381637393
46550 87 13  78271256088 279444403
46551 7 4  332863717441 389181125
46552 16 46  149394384135 91921334
46553 31 23  157249156994 2711739762
46554 31 15  338789915097 883712313
46555 18 7  286343262412 3891085355
46556 12 4  379463836862 259394082
46557 62 63  130908454173 204220626
46558 15 15  44094328350 124050399
46559 31 23  567642291363 1868152768
46560 31 23  417637353695 323250204
46561 62 63  384605474505 30678035699
46562 62 12  851953043 81671270
46563 1 12  54106845642 246663976
46564 62 12  468123521333 94457638
46565 62 6  418220067190 147789118
46566 24 79  436896215917 4633948056
46567 9 12  413656639780 86843299
46568 12 4  113621134721 283552414
46569 12 28  358124944268 1766026532
46570 68 47  364547481055 93922923
46571 9 12  459400781178 72978125
46572 62 31  455702156825 273318410
46573 31 4  598693472583 1880204243
46574 6 2  170822904835 530659503
46575 68 47  71827599659 129160178
46576 12 1  401167531721 243681249
46577 68 95  332286643345 422039203
46578 93 20  501324991263 5478081291
46579 9 12  397334159823 233349716
46580 6 2  397293591757 290622094
46581 68 47  467158353824 97495246
46582 10 77  595286066414 224501647
46583 9 12  238248055872 233020289
46584 6 1  463963668450 278306603
46585 62 12  115880517762 433098668
46586 43 7  24202065311 124679328
46587 18 7  380039925834 277562393
46588 7 4  340048951171 477869028
46589 68 47  457998964493 69734720
46590 12 31  515491703594 153921087
46591 12 4  207406279231 244180993
46592 62 63  199399701449 722960369
46593 31 11  225627537701 297931438
46594 62 31  551405348852 217738440
46595 31 7  27032626399 162898022
46596 24 25  57829207548 341069050
46597 31 4  239745988937 372823102
46598 12 15  109819520788 383887951
46599 62 2  314858071770 161616640
46600 62 79  124633830024 1288500368
46601 31 11  480316750082 180153560
46602 6 2  143339614860 376252796
46603 68 47  458614117063 90007649
46604 31 23  380436877188 1919069290
46605 62 2  72358685705 144546997
46606 62 12  430205340476 239607509
46607 6 2  445886286230 205615247
46608 68 47  443425023949 86341491
46609 62 12  517563566739 85512745
46610 62 15  354044411062 297274944
46611 62 4  44137194260 831686623
46612 9 12  407143674491 425904774
46613 9 12  143786596054 135390594
46614 12 4  205895936163 134062500
46615 9 4  75786172361 247187291
46616 49 6  540868502789 196420539
46617 62 23  301798088766 196018515
46618 12 3  386856250281 308346105
46619 12 4  62371910241 251484082
46620 6 2  34023446443 334607632
46621 62 15  434849376092 114639688
46622 62 31  172206968665 280185371
46623 68 47  232476493783 139666985
46624 31 15  5073958883 216077498
46625 62 12  531963566501 112954606
46626 6 2  149222931571 382258840
46627 9 4  407072205590 95172725
46628 62 9  206286876496 1366235905
46629 18 7  289099301545 414617267
46630 12 3  238233162008 121071616
46631 62 6  205943494264 140150688
46632 13 15  111627692660 491016296
46633 68 47  181763460237 307083856
46634 31 4  282052085128 3606687202
46635 14 15  144484087821 853308099
46636 9 12  428672778464 258924850
46637 12 4  229138452806 389630809
46638 18 7  166713625101 498233849
46639 62 12  390122076060 291317601
46640 15 15  64039495586 120792994
46641 7 4  487774290980 11712397623
46642 62 15  457835375265 956355089
46643 6 10  340879404051 27704892417
46644 62 15  269226348331 237692163
46645 68 47  425342924955 77241331
46646 15 15  248798739011 125888500
46647 62 15  343551847286 82288605
46648 31 3  75852178454 450547454
46649 0 3  328108044527 60659615
46650 62 6  90355724671 259669789
46651 68 47  241524954556 349872221
46652 31 15  580815433266 300618040
46653 12 4  288035393612 311671968
46654 12 28  554258807148 1743222417
46655 12 4  46183165763 290121192
46656 50 41  307911555278 165317762
46657 31 31  273874960356 184833034
46658 62 6  58627485298 178602379
46659 9 10  311319634337 86777816
46660 9 15  22417027665 101722199
46661 62 12  238264214094 69170024
46662 46 63  474245461995 569660311
46663 62 38  375668275954 21498229507
46664 62 12  116064975692 102986701
46665 19 15  21962917035 75568988
46666 12 4  339602739347 3253760745
46667 9 4  218217943402 70725269
46668 68 47  467844879653 79618120
46669 68 95  236566596256 178490204
46670 68 47  444851247230 141762034
46671 6 2  55621753417 359273947
46672 49 6  598458628117 188519437
46673 12 2  338828085847 166794079
46674 62 31  131166256089 611836122
46675 6 2  307952661550 321589140
46676 31 23  344424993023 3278701070
46677 12 9  598693498173 388595364
46678 31 1  406513029960 8683839181
46679 62 12  368523290260 153455033
46680 68 47  402285409841 410331838
46681 9 12  276231793548 211353594
46682 6 1  340337307358 108091388
46683 6 2  30835861301 2084406300
46684 62 47  436024518740 1022956281
46685 62 7  581220674337 1231269116
46686 0 3  326649458589 281371238
46687 18 7  78229591088 760344128
46688 6 3  290023666156 7832671661
46689 31 31  295052156482 154563433
46690 68 47  341319300779 150848151
46691 9 12  586110004360 94093480
46692 62 12  317464550731 64401443
46693 62 15  406990434504 77861988
46694 6 2  588422070308 342791366
46695 0 3  190796257527 607007364
46696 62 9  67780834408 1434339300
46697 68 95  351243554867 119202752
46698 19 15  72943754799 679397496
46699 62 6  444870720973 117229279
46700 9 4  122212728948 136101129
46701 31 7  362378720891 79063125
46702 31 24  373932076898 45647825656
46703 62 12  230043123493 61603559
46704 62 15  270635208322 133744721
46705 31 23  155710977065 315933241
46706 68 47  525923114334 481615021
46707 15 15  162585646001 148012532
46708 31 15  515986749032 253428203
46709 62 47  442651299583 6081349579
46710 68 47  537841683908 99021819
46711 62 6  148941638148 162252299
46712 6 1  19158491319 772731831
46713 31 4  288795122956 121401795
46714 62 4  25490925531 604095402
46715 17 4  376472640949 2259118081
46716 68 47  457190458607 228063224
46717 62 21  528436036206 105095264
46718 46 63  526444738153 570510710
46719 62 15  591166213231 70563018
46720 31 11  181401235759 139741264
46721 62 7  543618206191 75605232
46722 12 15  303542955504 565427313
46723 62 15  434676225116 134010586
46724 62 63  262122842693 1481934925
46725 12 15  162613979113 398497786
46726 31 15  309091439069 350039583
46727 62 31  484804035001 573956667
46728 68 47  409516646136 87750927
46729 62 15  121715478473 68960906
46730 12 4  407462908453 178985068
46731 12 4  166552687534 403082405
46732 31 23  265278045449 1990518370
46733 31 11  281483710389 78564303
46734 62 63  436984953823 1046407160
46735 15 15  50769105745 494346284
46736 62 7  47020824082 164156623
46737 31 23  330031433269 2086829066
46738 31 3  497941284844 327191610
46739 7 4  386853234942 312765049
46740 0 31  590883371525 237152953
46741 62 93  286344022865 460185690
46742 31 23  286855819456 2354972109
46743 31 31  135630009801 14233661113
46744 68 47  159943671024 154954926
46745 12 5  482981497690 942930837
46746 68 47  452769370683 326543894
46747 62 31  122703310327 234674051
46748 18 7  449275580046 276177011
46749 12 4  359366446534 365315866
46750 68 47  413212898630 114359170
46751 62 4  119729317858 992962262
46752 43 7  538917534485 361800014
46753 9 12  322896815302 117955863
46754 62 7  61912495556 92653720
46755 62 7  442406971050 102496591
46756 12 4  414318548872 331706250
46757 6 2  228422261462 386789774
46758 9 12  371553429093 235244545
46759 62 7  524855353450 6921667077
46760 9 12  301543750711 225684624
46761 12 11  68776479299 128321707
46762 62 47  352054144130 1256045904
46763 15 15  335373773642 555011030
46764 9 4  502447172572 555901280
46765 9 7  130029942109 77976072
46766 31 7  541670694352 258585727
46767 68 47  525777900573 396062992
46768 6 2  355344984551 134373132
46769 93 23  363569142511 92692452
46770 12 3  171727413766 133254900
46771 12 4  208337950116 240641305
46772 62 7  392203666741 141906606
46773 49 6  72890688478 297858234
46774 25 3  43042874563 71315226
46775 12 7  172759170378 75939258
46776 31 15  94551849903 63629444
46777 6 1  597153435147 94342537
46778 15 15  475428340771 102656337
46779 12 1  9028895134 144989412
46780 62 6  602891247460 143122866
46781 31 3  258543863207 793950565
46782 62 15  361160033211 76923874
46783 62 12  414843883524 335210498
46784 31 4  256545138184 350864933
46785 9 12  549733079551 231556637
46786 12 15  213617304727 184711434
46787 6 2  1133431313 201742686
46788 12 28  581007268573 1162963298
46789 7 4  426458583107 285365719
46790 62 12  44053304196 141932871
46791 22 11  416314947220 100752043
46792 12 11  240033611019 127621505
46793 62 7  69460451933 112907562
46794 68 47  317786517042 204238780
46795 18 7  87083337341 319264434
46796 12 15  297005445107 355906903
46797 62 31  284740100681 204137360
46798 68 47  407989233528 91722049
46799 68 47  364667878528 128592861
46800 49 6  288862527274 175028835
46801 31 31  423630343241 1473259581
46802 68 47  191821292901 110969826
46803 0 3  148143678081 89882732
46804 62 31  90494287983 3612972118
46805 15 15  599675508434 93299003
46806 31 7  361412942245 1130234239
46807 15 15  224796270806 109270789
46808 62 31  349501780927 217110290
46809 62 63  96984985342 1902904134
46810 62 12  550924352510 140856363
46811 6 2  534422269636 349225856
46812 31 31  436511489120 411426426
